source,protein,compound,folder,ligand_smiles,exp_dG (kcal/mol),fep_dG (kcal/mol),fep_dG_std (kcal/mol),boltz_dG (kcal/mol),boltz_dG_std (kcal/mol)
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c3c(=O)n2[H])c1[H],-10.4152,-10.7082,0.2929299173780442,-7.273589079618456,0.06207837913776046
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c(OC([H])([H])[H])c([H])c([H])c3c(=O)n2[H])c1[H],-7.7144,-7.9604,0.2459778956163485,-5.9383137947718305,0.48446970622106417
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c([H])c(C([H])([H])[H])c3c(=O)n2[H])c1[H],-10.278,-10.053,0.2249271417735553,-6.696654223322869,0.6869476580796238
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3c(=O)n2[H])c1[H],-10.3426,-10.1753,0.167373774672856,-7.015949880878131,0.4385368694773278
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c(F)c([H])c3c(=O)n2[H])c1[H],-10.852,-10.7278,0.1242460812800357,-6.698570224205654,0.10768137120844737
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c([H])c(Oc2c([H])c([H])c([H])c3nc(C(=O)N([H])C([H])([H])c4c([H])c([H])c([H])c(OC([H])([H])[H])c4[H])n([H])c(=O)c23)c([H])c1[H],-12.648,-12.5275,0.1204996556002256,-8.159373092591762,0.12846621376711986
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c(F)c(OC([H])([H])C([H])([H])c4c([H])c([H])c(N([H])[H])c([H])c4[H])c3c(=O)n2[H])c1[H],-14.3486,-14.3143,0.034316220202442,-8.842766350070637,0.04058493646517666
ChEMBL,MMP13,CHEMBL3388707,ChEMBL|MMP13|CHEMBL3388707,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C([H])([H])N([H])C(=O)c2nc3c([H])c([H])c([H])c(OC([H])([H])[H])c3c(=O)n2[H])c1[H],-10.3659,-10.3317,0.0341912786486983,-7.139313259164493,0.0724409469197806
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])(C([H])([H])SC([H])([H])[H])[N+]([H])([H])[C@@]([H])(c1c([H])n([H])c2c(N([H])[H])nc([H])nc12)C([H])([H])O[H],-9.3896,-11.2953,1.905774498518591,-7.338565474291642,1.1871900036871572
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]O[C@]([H])(C([H])([H])SC([H])([H])[H])C([H])([H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-8.4819,-10.3606,1.8787093594961084,-7.255704855481784,0.12287212986124205
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]O[C@@]1([H])C([H])([H])[N@@+]([H])(C([H])([H])c2c([H])n([H])c3c(N([H])[H])nc([H])nc23)C([H])([H])[C@]1([H])C([H])([H])SC([H])([H])[H],-13.698,-12.0125,1.6855402107172597,-9.084602897892397,1.1903265313236302
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])SC([H])([H])[H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.8005,-9.5413,1.2592503268368462,-7.435396269480388,0.22907691165718944
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])([C@@]([H])(O[H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-9.6274,-10.745,1.1175627670813804,-7.730059565703075,1.163163368599007
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])(C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.1838,-11.019,0.8352205184208814,-7.817866473833721,0.6962233200663289
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])([C@@]([H])(O[H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-9.6274,-10.3954,0.7680304102804026,-7.731286475102106,1.1691647122728064
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])SC([H])([H])[H])C([H])([H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.1838,-9.4812,0.702586699250664,-8.160551817754905,0.7427756664535428
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]O[C@@]([H])(C([H])([H])SC([H])([H])[H])[C@@]([H])(O[H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-8.7734,-8.079,0.6943039001009312,-6.576285564402741,0.7862574743796827
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])(C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-11.3947,-10.7079,0.6867109580514349,-7.645272902828952,0.4360363234093435
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])(C([H])([H])[N@+]([H])(C([H])([H])[H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12)[C@@]([H])(O[H])C([H])([H])SC([H])([H])[H],-9.516,-8.8507,0.665313964298096,-7.0693139221270895,0.1958837136478839
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@]([H])([C@]([H])(O[H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-11.2957,-10.7756,0.5200902860923428,-7.493004541099072,1.1260467941825012
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])C(C([H])([H])O[H])(C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.1838,-10.3925,0.2087061193878923,-7.626124834199747,0.801746844606375
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])(C([H])([H])SC([H])([H])[H])C([H])([H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.9085,-10.74,0.1684579313465627,-7.87957889804244,0.0741081534510559
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(c2c([H])n([H])c3c(N([H])[H])nc([H])nc23)[N+]([H])([H])[C@]1([H])C([H])([H])SC([H])([H])[H],-12.272,-12.1133,0.1587206123542021,-7.8753574488163,0.8464910648440886
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])([C@]([H])(O[H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.1838,-10.061,0.1227825146232971,-7.502198000319304,0.9215339136135388
ChEMBL,MTAP,CHEMBL2073357,ChEMBL|MTAP|CHEMBL2073357,[H]OC([H])([H])[C@@]([H])(C([H])([H])SC([H])([H])[H])[N+]([H])([H])C([H])([H])c1c([H])n([H])c2c(N([H])[H])nc([H])nc12,-10.8005,-10.7503,0.0502462695136161,-7.724649379466971,0.617095727074902
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c(-n3c([H])nc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c43)c([H])c([H])c2C(=O)N([H])[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-8.4274,-6.1151,0.1384,-8.786900200774273,0.8286044925333343
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c(C([H])([H])Oc2c(C(=O)N([H])[H])sc(-n3c([H])nc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c43)c2[H])c(C(F)(F)F)c1[H],-8.0833,-10.2107,0.1124,-10.189166854659717,0.6569686210866152
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c(-n3c([H])nc4c([H])c(OC([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c43)c([H])c([H])c2C(=O)N([H])[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-8.7544,-7.468,0.1392,-9.027191844920317,0.5333262896538247
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c(-n3c([H])nc4c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c([H])c43)c([H])c([H])c2C(=O)N([H])[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-7.2451,-8.1413,0.1261,-9.476915982425213,0.9577838530643229
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c(C(=O)N([H])[H])sc(-n3c([H])nc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c43)c2[H])C([H])([H])[H])c([H])c1[H],-7.0666,-7.8009,0.329,-9.304186336855095,0.45038494205197804
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c(C(=O)N([H])[H])sc(-n3c([H])nc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c43)c2[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-9.2666,-8.6673,0.3499,-9.686364461541176,0.42702388807283187
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c(-n3c([H])nc4c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C6([H])C([H])([H])C6([H])[H])C([H])([H])C5([H])[H])c([H])c([H])c43)c([H])c([H])c2C(=O)N([H])[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-7.6247,-8.0663,0.1236,-9.561518923421703,0.6538235954309141
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c(-n2c([H])nc3c([H])c([H])c([H])c([H])c32)sc(C(=O)N([H])[H])c1OC([H])([H])[H],-5.5436,-5.1537,0.1091,-9.022117181738217,0.2681223199458362
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c(-n2c([H])nc3c([H])c([H])c(O[C@]4([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C4([H])[H])c([H])c32)sc(C(=O)N([H])[H])c1OC([H])([H])[H],-5.7148,-6.0741,0.1115,-9.259831782694908,0.9924009749862324
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c(C([H])([H])Oc2c(C(=O)N([H])[H])sc(-n3c([H])nc4c([H])c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c43)c2[H])c([H])c1[H],-7.1794,-7.5182,0.1137,-10.005953763802848,0.2880600552843472
ChEMBL,NEK2,CHEMBL1693342,ChEMBL|NEK2|CHEMBL1693342,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c(-n3c([H])nc4c([H])c(O[C@]5([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c([H])c43)c([H])c([H])c2C(=O)N([H])[H])C([H])([H])[H])c(C(F)(F)F)c1[H],-8.5142,-8.2047,0.1255,-9.309011342416207,0.9719545739300608
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])nc1-c1sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-7.6087,-5.3103,2.2984553401253573,-10.082792633612952,0.25669811858508873
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1c([H])c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-9.437,-7.5141,1.9228230869363216,-9.723457922101021,0.2993035652919645
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]/C(=C(\[H])[C@]([H])(Oc1c([H])c(-c2c(N([H])[H])nc([H])c(-c3sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c2[H])c([H])c([H])c1C(=O)N([H])[H])C([H])([H])[H])C(F)(F)F,-9.7313,-11.6374,1.906156572289848,-9.955926724791526,0.9310755744834295
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])nc1-c1c([H])c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-8.321,-6.4605,1.8604275784698137,-9.606356990416847,0.1583388708565194
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],-9.992,-11.7608,1.7687229481372706,-10.713294959147772,0.29034612519905106
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-9.8574,-8.0991,1.7582961446319492,-10.359038413524628,0.31018519037440545
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1-c1sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-7.6985,-9.4426,1.7440859082282525,-9.416761182069779,0.6171866242027217
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-10.1337,-11.5463,1.4126407963700232,-10.056743227561315,0.13245099353840722
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]/C(=C(\[H])[C@@]([H])(Oc1c([H])c(-c2c(N([H])[H])nc([H])c(-c3sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c2[H])c([H])c([H])c1C(=O)N([H])[H])C([H])([H])[H])C(F)(F)F,-7.8333,-9.2343,1.4009857679817286,-10.05274779776732,0.8022229801513134
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1-c1sc([H])c([H])c1[H],-6.7889,-8.1272,1.3382813544239875,-8.68662406334281,0.9359516752505331
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-9.992,-8.6581,1.333923765314846,-9.85476854213079,0.07573973671911025
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])nc1-c1c([H])c([H])c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-7.6459,-6.4601,1.185777463962893,-9.323836426516374,0.5431286620290349
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]/C(=C(\[H])[C@]([H])(Oc1c([H])c(-c2c(N([H])[H])nc([H])c(-c3sc([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c2[H])c([H])c([H])c1C(=O)N([H])[H])C([H])([H])[H])C(F)(F)F,-10.4416,-11.6002,1.1586276377411937,-10.11601596236229,0.6608053808162804
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1c([H])c([H])c([H])c(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c1[H],-9.1056,-7.9986,1.106930349991492,-9.675820691108704,0.27127212588393984
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc([H])c([H])c1[H],-6.8802,-7.6748,0.7946199477844432,-10.17634411621094,0.32956804870323086
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C([H])([H])[H],-9.8675,-10.6291,0.7616320389066659,-10.137279031515122,0.36824232825515046
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],-9.5879,-9.1324,0.4554866214193545,-9.998483161171277,0.6346440027172602
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])nc1-c1sc(C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-7.5976,-7.3765,0.2210712887691848,-9.952939668019615,0.11301479001551512
ChEMBL,NEK2,CHEMBL2044151,ChEMBL|NEK2|CHEMBL2044151,[H]c1nc(N([H])[H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c(O[C@]([H])(c3c([H])c([H])c([H])c([H])c3C(F)(F)F)C([H])([H])[H])c2[H])c([H])c1-c1sc(C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],-8.8598,-8.7173,0.1425613322421927,-10.231858412861824,0.5407146874795142
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c3[H])c2[H])c1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],-9.4622,-12.1301,0.0724,-9.302107971628509,0.3485038350271675
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(OC([H])([H])c3c([H])c([H])c([H])c(C(=O)[O-])c3[H])c2[H])c1C(=O)c1c([H])c([H])c([H])c([H])c1[H],-8.1621,-5.952,0.1814,-8.007820630416274,0.06386313813687944
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(OC([H])([H])c3c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c3[H])c2[H])c1C(=O)c1c([H])c([H])c([H])c([H])c1[H],-11.319,-9.8364,0.0739,-10.701819848140081,0.10702190747547927
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(C([H])([H])N([H])c3c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c3[H])c2[H])c1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],-11.1197,-12.5847,0.0813,-10.561715456008912,0.08973194235233309
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c([H])c2[H])c1C(=O)c1c([H])c([H])c([H])c([H])c1[H],-9.5049,-8.2765,0.2142,-9.078225000858309,0.14764216594120688
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(OC([H])([H])c3c([H])c([H])c(C(=O)[O-])c([H])c3[H])c2[H])c1C(=O)c1c([H])c([H])c([H])c([H])c1[H],-9.7821,-8.6955,0.078,-9.090022997736932,0.43847284119314023
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(OC([H])([H])c3c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c3[H])c2[H])c1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],-11.8327,-12.9139,0.0684,-11.111279267946879,0.02820525559255076
ChEMBL,NR1H2,CHEMBL907758,ChEMBL|NR1H2|CHEMBL907758,[H]c1nc2c(C(F)(F)F)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c(C([H])([H])C(=O)[O-])c([H])c3[H])c2[H])c1C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],-11.8919,-12.6853,0.0687,-11.229911133130393,0.1488227716005091
ChEMBL,NR3C1,CHEMBL4031186,ChEMBL|NR3C1|CHEMBL4031186,[H]c1c([H])c(-n2nc([H])c3c([H])c(O[C@]([H])(c4c([H])c([H])c5c(c4[H])OC([H])([H])C5([H])[H])[C@@]([H])(N([H])C(=O)C(F)(F)C([H])([H])[H])C([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1F,-13.6297,-16.1909,2.56122099329826,-7.608941906819742,0.26198848417185977
ChEMBL,NR3C1,CHEMBL4031186,ChEMBL|NR3C1|CHEMBL4031186,[H]c1c([H])c([H])c([C@@]([H])(Oc2c([H])c([H])c3c(c([H])nn3-c3c([H])c([H])c([H])c(C(=O)N4C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C(=O)N([H])[H])c3[H])c2[H])[C@@]([H])(N([H])C(=O)C(F)(F)C([H])([H])[H])C([H])([H])[H])c([H])c1[H],-12.2156,-10.2351,1.980463169834334,-7.70758413998286,0.239505636923661
ChEMBL,NR3C1,CHEMBL4031186,ChEMBL|NR3C1|CHEMBL4031186,[H]c1c([H])c(-n2nc([H])c3c([H])c(O[C@]([H])(c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)[C@@]([H])(N([H])C(=O)C(F)(F)F)C([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1F,-13.822,-15.5752,1.753197943980388,-7.868749277611574,0.09047689837683297
ChEMBL,NR3C1,CHEMBL4031186,ChEMBL|NR3C1|CHEMBL4031186,[H]c1c([H])c(-n2nc([H])c3c([H])c(O[C@]([H])(c4c([H])c([H])c5c(c4[H])OC([H])([H])C([H])([H])O5)[C@@]([H])(N([H])C(=O)C(F)(F)C([H])([H])[H])C([H])([H])[H])c([H])c([H])c32)c([H])c([H])c1F,-13.7677,-15.4954,1.727636607732137,-7.211553833901884,0.3896441566945853
